qid,question,options,q_image,answer_q,subject,contain_img,img_file,user_id
tf134,Organizations select 20-pound bond for letterhead stationery not only because it looks good but also because it is durable,"[True,False]",,TRUE,english,0,,admin
tf135,The color and quality of the paper used for an envelope should match that used for the letter.,"[True,False]",,TRUE,english,0,,admin
tf136,Repeating the same idea in the opening and closing paragraphs of a direct plan message stresses the main idea,"[True,False]",,FALSE,english,0,,admin
tf137,A claim is a request for action written by someone who believes he or she has been wronged.,"[True,False]",,TRUE,english,0,,admin
tf138,Most messages written in business may be described as being positive or neutral news.,"[True,False]",,TRUE,english,0,,admin
tf139,The purpose of a message must be decided before the direct plan can be implemented.,"[True,False]",,TRUE,english,0,,admin
tf140,"When using the direct plan, a writer presents the explanation from his or her point of view.","[True,False]",,FALSE,english,0,,admin
tf141,"When using the direct plan, you may place the main idea either in a subject line or in the first paragraph","[True,False]",,TRUE,english,0,,admin
tf142,Personalizing the sales appeal in a message organized by the direct plan will encourage the reader to act positively on the appeal,"[True,False]",,TRUE,english,0,,admin
tf143,"If used as part of the direct plan, a sales appeal may be presented as a separate paragraph or combined with the friendly close.","[True,False]",,TRUE,english,0,,admin
tf144,Unsolicited positive or neutral news messages occur only in internal communication.,"[True,False]",,FALSE,english,0,,admin
tf145,The opening paragraph of a request for information should provide background about the situation that prompts the writer to make the request,"[True,False]",,FALSE,english,0,,admin
tf146,Setting the date by which a receiver should respond to a request or claim is rude and pushy.,"[True,False]",,FALSE,english,0,,admin
tf147,"When requesting information about an individual, the writer should be sure to ask only specific, relevant questions","[True,False]",,TRUE,english,0,,admin
tf148,Claim adjustments and request approvals help organizations generate goodwill.,"[True,False]",,TRUE,english,0,,admin
tf149,"Because a request made via e-mail will be responded to via e-mail, the request writer doesnï¿½t have to include personal contact information","[True,False]",,FALSE,english,0,,admin
tf150,"Although claims are written using the direct plan, a writer should not ask for a specific remedy until after he or she has provided a detailed explanation of the circumstances of the claim","[True,False]",,TRUE,english,0,,admin
tf151,Threatening not to do business with the receiver's organization in the future will increase the chances of having your claim approved,"[True,False]",,FALSE,english,0,,admin
tf152,A claim adjustment should include an apology only when the writer's analysis suggests the receiver expects it,"[True,False]",,TRUE,english,0,,admin
tf153,A social business message is sent to communicate your interest and concern,"[True,False]",,TRUE,english,0,,admin
tf154,It is appropriate to send congratulatory messages to both organizations and individuals,"[True,False]",,TRUE,english,0,,admin
tf155,Congratulatory messages are appropriate for business-related accomplishments but not for personal achievements,"[True,False]",,FALSE,english,0,,admin
tf156,A condolence message should begin and end with a statement of sympathy,"[True,False]",,FALSE,english,0,,admin
tf157,"Because it conveys a more professional image, a letter is a better choice for a condolence message than a handwritten message on a card","[True,False]",,FALSE,english,0,,admin
tf158,The expression of gratitude should be given in the first paragraph of an appreciation message.,"[True,False]",,TRUE,english,0,,admin
tf159,"A letter or card of appreciation is appropriate for a longstanding record of thoughtfulness, but an oral thank you is sufficient for a one-time effort","[True,False]",,FALSE,english,0,,admin
tf160,"Jack Murphy wants to invite the five people he supervises to a picnic at his home. Because the group is small and the event is informal, Jack could handwrite his invitation, photocopy it, and hand it to the receivers","[True,False]",,FALSE,english,0,,admin
tf161,"When thanking an individual for doing something related to his or her job, sending a copy of the letter of appreciation to the individual's supervisor is intrusive and violates the principles of human resource management","[True,False]",,FALSE,english,0,,admin
tf162,A holiday greeting may be sent before or during any festive season,"[True,False]",,TRUE,english,0,,admin
tf163,"To celebrate the new year, Hathaway Insurance sent each of its clients a calendar. Because the calendar contained the name, logo, and slogan of the insurance agency, this message must be considered a sales message, not a social business message","[True,False]",,FALSE,english,0,,admin
tf164,A letter welcoming the receiver as a new credit card customer should not contain coupons or sales offers.,"[True,False]",,FALSE,english,0,,admin
tf165,Sending an e-mail followed by a personal note or card will create a more positive impressing than sending only an e-mail,"[True,False]",,TRUE,english,0,,admin
tf166,Composing negative messages without using a single negative word is possible and desirable,"[True,False]",,TRUE,english,0,,admin
tf167,All negative messages should be composed using the indirect plan,"[True,False]",,FALSE,english,0,,admin
tf168,Trying to maintain neutrality in the opening of a negative message is unethical,"[True,False]",,FALSE,english,0,,admin
tf169,Negative information may be included in the same paragraph as the explanation,"[True,False]",,TRUE,english,0,,admin
